example_id                                                                             | status | run_time        |
./spec/models/email_campaign_spec.rb[1:4:6:4]                                          | passed | 0.17932 seconds |
./spec/models/email_campaign_spec.rb[1:4:6:5]                                          | passed | 0.17893 seconds |
./spec/models/email_message_spec.rb[1:1:1]                                             | passed | 0.1803 seconds  |
./spec/models/email_message_spec.rb[1:1:2]                                             | passed | 0.18212 seconds |
./spec/models/email_message_spec.rb[1:1:3]                                             | passed | 0.18094 seconds |
./spec/models/email_message_spec.rb[1:1:4]                                             | passed | 0.17995 seconds |
./spec/models/email_message_spec.rb[1:1:5]                                             | passed | 0.17925 seconds |
./spec/models/email_message_spec.rb[1:2:1]                                             | passed | 0.00078 seconds |
./spec/models/email_message_spec.rb[1:3:1:1]                                           | passed | 0.7373 seconds  |
./spec/models/email_message_spec.rb[1:3:2:1]                                           | passed | 0.7137 seconds  |
./spec/models/email_message_spec.rb[1:3:3:1]                                           | passed | 0.71309 seconds |
./spec/models/email_message_spec.rb[1:4:1:1]                                           | passed | 0.18034 seconds |
./spec/models/email_message_spec.rb[1:4:1:2]                                           | passed | 0.18088 seconds |
./spec/models/email_message_spec.rb[1:4:1:3]                                           | passed | 0.18154 seconds |
./spec/models/email_message_spec.rb[1:4:1:4]                                           | passed | 0.18132 seconds |
./spec/models/email_message_spec.rb[1:4:2:1]                                           | passed | 0.18071 seconds |
./spec/models/email_message_spec.rb[1:4:2:2]                                           | passed | 0.18085 seconds |
./spec/models/email_message_spec.rb[1:4:2:3]                                           | passed | 0.18088 seconds |
./spec/models/email_message_spec.rb[1:4:3:1]                                           | passed | 0.18253 seconds |
./spec/models/email_message_spec.rb[1:4:3:2]                                           | passed | 0.18171 seconds |
./spec/models/email_message_spec.rb[1:4:3:3]                                           | passed | 0.18082 seconds |
./spec/models/email_message_spec.rb[1:4:4:1]                                           | passed | 0.18122 seconds |
./spec/models/email_message_spec.rb[1:4:4:2]                                           | passed | 0.18198 seconds |
./spec/models/email_message_spec.rb[1:4:4:3]                                           | passed | 0.19297 seconds |
./spec/models/email_message_spec.rb[1:4:5:1]                                           | passed | 0.18106 seconds |
./spec/models/email_message_spec.rb[1:4:5:2]                                           | passed | 0.18196 seconds |
./spec/models/email_message_spec.rb[1:4:6:1]                                           | passed | 0.18062 seconds |
./spec/models/email_message_spec.rb[1:4:7:1]                                           | passed | 0.1808 seconds  |
./spec/models/email_message_spec.rb[1:4:8:1]                                           | passed | 0.18075 seconds |
./spec/models/email_message_spec.rb[1:4:8:2]                                           | passed | 0.18109 seconds |
./spec/models/email_provider_spec.rb[1:1:1]                                            | passed | 0.00115 seconds |
./spec/models/email_provider_spec.rb[1:1:2]                                            | passed | 0.00115 seconds |
./spec/models/email_provider_spec.rb[1:1:3]                                            | passed | 0.00115 seconds |
./spec/models/email_provider_spec.rb[1:1:4]                                            | passed | 0.00113 seconds |
./spec/models/email_provider_spec.rb[1:1:5]                                            | passed | 0.00116 seconds |
./spec/models/email_provider_spec.rb[1:1:6]                                            | passed | 0.00353 seconds |
./spec/models/email_provider_spec.rb[1:2:1]                                            | passed | 0.00122 seconds |
./spec/models/email_provider_spec.rb[1:3:1]                                            | passed | 0.00532 seconds |
./spec/models/email_provider_spec.rb[1:3:2]                                            | passed | 0.00491 seconds |
./spec/models/email_provider_spec.rb[1:4:1]                                            | passed | 0.0009 seconds  |
./spec/models/email_provider_spec.rb[1:4:2]                                            | passed | 0.00122 seconds |
./spec/models/email_provider_spec.rb[1:5:1]                                            | passed | 0.00087 seconds |
./spec/models/email_provider_spec.rb[1:6:1]                                            | passed | 0.00488 seconds |
./spec/models/email_template_spec.rb[1:1:1]                                            | passed | 0.17335 seconds |
./spec/models/email_template_spec.rb[1:1:2]                                            | passed | 0.17308 seconds |
./spec/models/email_template_spec.rb[1:1:3]                                            | passed | 0.17326 seconds |
./spec/models/email_template_spec.rb[1:1:4]                                            | passed | 0.17526 seconds |
./spec/models/email_template_spec.rb[1:1:5]                                            | passed | 0.1732 seconds  |
./spec/models/email_template_spec.rb[1:2:1]                                            | passed | 0.00103 seconds |
./spec/models/email_template_spec.rb[1:2:2]                                            | passed | 0.00142 seconds |
./spec/models/email_template_spec.rb[1:3:1]                                            | passed | 0.17319 seconds |
./spec/models/email_template_spec.rb[1:3:2]                                            | passed | 0.1741 seconds  |
./spec/models/email_template_spec.rb[1:4:1]                                            | passed | 0.1731 seconds  |
./spec/models/email_template_spec.rb[1:5:1]                                            | passed | 0.19429 seconds |
./spec/models/email_template_spec.rb[1:6:1]                                            | passed | 0.17892 seconds |
./spec/models/email_template_spec.rb[1:6:2]                                            | passed | 0.17842 seconds |
./spec/models/fnb_tab_item_spec.rb[1:1:1]                                              | passed | 0.00108 seconds |
./spec/models/fnb_tab_item_spec.rb[1:1:2]                                              | passed | 0.00099 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:1]                                              | passed | 0.17935 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:2]                                              | passed | 0.17902 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:3]                                              | passed | 0.18162 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:4]                                              | passed | 0.17941 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:5]                                              | passed | 0.1796 seconds  |
./spec/models/fnb_tab_item_spec.rb[1:2:6]                                              | passed | 0.1793 seconds  |
./spec/models/fnb_tab_item_spec.rb[1:2:7]                                              | passed | 0.1786 seconds  |
./spec/models/fnb_tab_item_spec.rb[1:2:8]                                              | passed | 0.17848 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:9:1]                                            | passed | 0.18322 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:9:2]                                            | passed | 0.17992 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:10:1]                                           | passed | 0.18004 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:10:2]                                           | passed | 0.18021 seconds |
./spec/models/fnb_tab_item_spec.rb[1:2:11:1]                                           | passed | 0.35461 seconds |
./spec/models/fnb_tab_item_spec.rb[1:3:1]                                              | passed | 0.00118 seconds |
./spec/models/fnb_tab_item_spec.rb[1:4:1:1]                                            | passed | 0.18632 seconds |
./spec/models/fnb_tab_item_spec.rb[1:4:2:1]                                            | passed | 0.18411 seconds |
./spec/models/fnb_tab_item_spec.rb[1:5:1:1]                                            | passed | 0.1788 seconds  |
./spec/models/fnb_tab_item_spec.rb[1:5:2:1]                                            | passed | 0.18196 seconds |
./spec/models/fnb_tab_item_spec.rb[1:5:2:2]                                            | passed | 0.18624 seconds |
./spec/models/fnb_tab_item_spec.rb[1:6:1:1]                                            | passed | 0.18092 seconds |
./spec/models/fnb_tab_item_spec.rb[1:6:2:1]                                            | passed | 0.18084 seconds |
./spec/models/fnb_tab_item_spec.rb[1:6:3:1]                                            | passed | 0.18096 seconds |
./spec/models/fnb_tab_item_spec.rb[1:6:4:1]                                            | passed | 0.18118 seconds |
./spec/models/fnb_tab_item_spec.rb[1:6:5:1]                                            | passed | 0.18132 seconds |
./spec/models/fnb_tab_item_spec.rb[1:6:6:1]                                            | passed | 0.18083 seconds |
./spec/models/fnb_tab_spec.rb[1:1:1]                                                   | passed | 0.00085 seconds |
./spec/models/fnb_tab_spec.rb[1:1:2]                                                   | passed | 0.00103 seconds |
./spec/models/fnb_tab_spec.rb[1:1:3]                                                   | passed | 0.001 seconds   |
./spec/models/fnb_tab_spec.rb[1:1:4]                                                   | passed | 0.00099 seconds |
./spec/models/fnb_tab_spec.rb[1:1:5]                                                   | passed | 0.00094 seconds |
./spec/models/fnb_tab_spec.rb[1:2:1]                                                   | passed | 0.17917 seconds |
./spec/models/fnb_tab_spec.rb[1:2:2]                                                   | passed | 0.1783 seconds  |
./spec/models/fnb_tab_spec.rb[1:2:3]                                                   | passed | 0.17962 seconds |
./spec/models/fnb_tab_spec.rb[1:2:4]                                                   | passed | 0.17911 seconds |
./spec/models/fnb_tab_spec.rb[1:2:5]                                                   | passed | 0.18161 seconds |
./spec/models/fnb_tab_spec.rb[1:2:6]                                                   | passed | 0.17917 seconds |
./spec/models/fnb_tab_spec.rb[1:2:7:1]                                                 | passed | 0.18706 seconds |
./spec/models/fnb_tab_spec.rb[1:2:7:2]                                                 | passed | 0.17896 seconds |
./spec/models/fnb_tab_spec.rb[1:2:8:1]                                                 | passed | 0.17874 seconds |
./spec/models/fnb_tab_spec.rb[1:3:1]                                                   | passed | 0.0012 seconds  |
./spec/models/fnb_tab_spec.rb[1:4:1:1]                                                 | passed | 0.36196 seconds |
./spec/models/fnb_tab_spec.rb[1:4:2:1]                                                 | passed | 0.36096 seconds |
./spec/models/fnb_tab_spec.rb[1:4:3:1]                                                 | passed | 0.36338 seconds |
./spec/models/fnb_tab_spec.rb[1:5:1:1]                                                 | passed | 0.1804 seconds  |
./spec/models/fnb_tab_spec.rb[1:5:1:2]                                                 | passed | 0.1789 seconds  |
./spec/models/fnb_tab_spec.rb[1:5:2:1]                                                 | passed | 0.18505 seconds |
./spec/models/fnb_tab_spec.rb[1:6:1:1]                                                 | passed | 0.18363 seconds |
./spec/models/fnb_tab_spec.rb[1:6:2:1]                                                 | passed | 0.17929 seconds |
./spec/models/fnb_tab_spec.rb[1:6:2:2]                                                 | passed | 0.18038 seconds |
./spec/models/fnb_tab_spec.rb[1:6:3:1]                                                 | passed | 0.17933 seconds |
./spec/models/fnb_tab_spec.rb[1:6:3:2]                                                 | passed | 0.18017 seconds |
./spec/models/fnb_tab_spec.rb[1:6:4:1]                                                 | passed | 0.18285 seconds |
./spec/models/fnb_tab_spec.rb[1:6:5:1]                                                 | passed | 0.17942 seconds |
./spec/models/fnb_tab_spec.rb[1:6:5:2]                                                 | passed | 0.17989 seconds |
./spec/models/fnb_tab_spec.rb[1:6:5:3]                                                 | passed | 0.18023 seconds |
./spec/models/fnb_tab_spec.rb[1:6:6:1]                                                 | passed | 0.18083 seconds |
./spec/models/fnb_tab_spec.rb[1:6:7:1]                                                 | passed | 0.1806 seconds  |
./spec/models/golfer_segment_spec.rb[1:1:1]                                            | passed | 0.00127 seconds |
./spec/models/golfer_segment_spec.rb[1:1:2]                                            | passed | 0.00123 seconds |
./spec/models/golfer_segment_spec.rb[1:1:3]                                            | passed | 0.00322 seconds |
./spec/models/golfer_segment_spec.rb[1:1:4]                                            | passed | 0.00182 seconds |
./spec/models/golfer_segment_spec.rb[1:2:1]                                            | passed | 0.17422 seconds |
./spec/models/golfer_segment_spec.rb[1:2:2]                                            | passed | 0.181 seconds   |
./spec/models/golfer_segment_spec.rb[1:2:3]                                            | passed | 0.17324 seconds |
./spec/models/golfer_segment_spec.rb[1:2:4]                                            | passed | 0.1747 seconds  |
./spec/models/golfer_segment_spec.rb[1:2:5]                                            | passed | 0.17356 seconds |
./spec/models/golfer_segment_spec.rb[1:3:1]                                            | passed | 0.35652 seconds |
./spec/models/golfer_segment_spec.rb[1:3:2]                                            | passed | 0.1811 seconds  |
./spec/models/handicap_revision_spec.rb[1:1:1]                                         | passed | 0.00122 seconds |
./spec/models/handicap_revision_spec.rb[1:2:1]                                         | passed | 0.00155 seconds |
./spec/models/handicap_revision_spec.rb[1:2:2]                                         | passed | 0.00141 seconds |
./spec/models/handicap_revision_spec.rb[1:2:3]                                         | passed | 0.0015 seconds  |
./spec/models/handicap_revision_spec.rb[1:2:4]                                         | passed | 0.00128 seconds |
./spec/models/handicap_revision_spec.rb[1:3:1]                                         | passed | 0.17847 seconds |
./spec/models/handicap_revision_spec.rb[1:3:2]                                         | passed | 0.17981 seconds |
./spec/models/hole_score_spec.rb[1:1:1]                                                | passed | 0.00143 seconds |
./spec/models/hole_score_spec.rb[1:2:1]                                                | passed | 0.17441 seconds |
./spec/models/hole_score_spec.rb[1:2:2]                                                | passed | 0.17426 seconds |
./spec/models/hole_score_spec.rb[1:2:3]                                                | passed | 0.17763 seconds |
./spec/models/hole_score_spec.rb[1:2:4]                                                | passed | 0.17502 seconds |
./spec/models/hole_score_spec.rb[1:3:1]                                                | passed | 0.18203 seconds |
./spec/models/hole_score_spec.rb[1:4:1]                                                | passed | 0.18261 seconds |
./spec/models/hole_score_spec.rb[1:4:2]                                                | passed | 0.2008 seconds  |
./spec/models/hole_score_spec.rb[1:4:3]                                                | passed | 0.1802 seconds  |
./spec/models/inventory_level_spec.rb[1:1:1]                                           | passed | 0.00093 seconds |
./spec/models/inventory_level_spec.rb[1:1:2]                                           | passed | 0.00116 seconds |
./spec/models/inventory_level_spec.rb[1:1:3]                                           | passed | 0.00094 seconds |
./spec/models/inventory_level_spec.rb[1:1:4]                                           | passed | 0.00084 seconds |
./spec/models/inventory_level_spec.rb[1:2:1]                                           | passed | 0.18098 seconds |
./spec/models/inventory_level_spec.rb[1:2:2]                                           | passed | 0.18259 seconds |
./spec/models/inventory_level_spec.rb[1:2:3]                                           | passed | 0.181 seconds   |
./spec/models/inventory_level_spec.rb[1:2:4]                                           | passed | 0.18164 seconds |
./spec/models/inventory_level_spec.rb[1:2:5]                                           | passed | 0.21483 seconds |
./spec/models/inventory_level_spec.rb[1:2:6]                                           | passed | 0.18152 seconds |
./spec/models/inventory_level_spec.rb[1:2:7]                                           | passed | 0.18125 seconds |
./spec/models/inventory_level_spec.rb[1:2:8]                                           | passed | 0.18237 seconds |
./spec/models/inventory_level_spec.rb[1:2:9]                                           | passed | 0.18234 seconds |
./spec/models/inventory_level_spec.rb[1:2:10]                                          | passed | 0.18213 seconds |
./spec/models/inventory_level_spec.rb[1:2:11:1]                                        | passed | 0.18369 seconds |
./spec/models/inventory_level_spec.rb[1:2:11:2]                                        | passed | 0.19439 seconds |
./spec/models/inventory_level_spec.rb[1:2:12:1]                                        | passed | 0.36218 seconds |
./spec/models/inventory_level_spec.rb[1:3:1]                                           | passed | 0.54482 seconds |
./spec/models/inventory_level_spec.rb[1:3:2]                                           | passed | 0.54698 seconds |
./spec/models/inventory_level_spec.rb[1:3:3]                                           | passed | 0.54578 seconds |
./spec/models/inventory_level_spec.rb[1:3:4]                                           | passed | 0.54484 seconds |
./spec/models/inventory_level_spec.rb[1:4:1]                                           | passed | 0.17546 seconds |
./spec/models/inventory_level_spec.rb[1:5:1]                                           | passed | 0.17511 seconds |
./spec/models/inventory_level_spec.rb[1:5:2]                                           | passed | 0.17522 seconds |
./spec/models/inventory_level_spec.rb[1:5:3]                                           | passed | 0.175 seconds   |
./spec/models/inventory_level_spec.rb[1:6:1]                                           | passed | 0.17509 seconds |
./spec/models/inventory_level_spec.rb[1:6:2]                                           | passed | 0.17502 seconds |
./spec/models/inventory_level_spec.rb[1:6:3]                                           | passed | 0.1851 seconds  |
./spec/models/inventory_level_spec.rb[1:7:1]                                           | passed | 0.17515 seconds |
./spec/models/inventory_level_spec.rb[1:8:1]                                           | passed | 0.17557 seconds |
./spec/models/inventory_level_spec.rb[1:8:2]                                           | passed | 0.17536 seconds |
./spec/models/inventory_level_spec.rb[1:8:3]                                           | passed | 0.17582 seconds |
./spec/models/inventory_level_spec.rb[1:9:1]                                           | passed | 0.19354 seconds |
./spec/models/inventory_level_spec.rb[1:9:2]                                           | passed | 0.19826 seconds |
./spec/models/inventory_level_spec.rb[1:9:3]                                           | passed | 0.21446 seconds |
./spec/models/inventory_level_spec.rb[1:9:4]                                           | passed | 0.19646 seconds |
./spec/models/inventory_level_spec.rb[1:9:5]                                           | passed | 0.20548 seconds |
./spec/models/inventory_movement_spec.rb[1:1:1]                                        | passed | 0.00093 seconds |
./spec/models/inventory_movement_spec.rb[1:1:2]                                        | passed | 0.00096 seconds |
./spec/models/inventory_movement_spec.rb[1:1:3]                                        | passed | 0.00091 seconds |
./spec/models/inventory_movement_spec.rb[1:1:4]                                        | passed | 0.00118 seconds |
./spec/models/inventory_movement_spec.rb[1:1:5]                                        | passed | 0.00085 seconds |
./spec/models/inventory_movement_spec.rb[1:2:1]                                        | passed | 0.1813 seconds  |
./spec/models/inventory_movement_spec.rb[1:2:2]                                        | passed | 0.18608 seconds |
./spec/models/inventory_movement_spec.rb[1:2:3]                                        | passed | 0.18049 seconds |
./spec/models/inventory_movement_spec.rb[1:2:4]                                        | passed | 0.18272 seconds |
./spec/models/inventory_movement_spec.rb[1:2:5]                                        | passed | 0.18374 seconds |
./spec/models/inventory_movement_spec.rb[1:2:6:1]                                      | passed | 0.18193 seconds |
./spec/models/inventory_movement_spec.rb[1:2:6:2]                                      | passed | 0.18185 seconds |
./spec/models/inventory_movement_spec.rb[1:2:7:1]                                      | passed | 0.17929 seconds |
./spec/models/inventory_movement_spec.rb[1:2:7:2]                                      | passed | 0.18018 seconds |
./spec/models/inventory_movement_spec.rb[1:2:7:3]                                      | passed | 0.17965 seconds |
./spec/models/inventory_movement_spec.rb[1:2:7:4]                                      | passed | 0.17944 seconds |
./spec/models/inventory_movement_spec.rb[1:2:7:5]                                      | passed | 0.18237 seconds |
./spec/models/inventory_movement_spec.rb[1:3:1]                                        | passed | 0.18863 seconds |
./spec/models/inventory_movement_spec.rb[1:3:2]                                        | passed | 0.19142 seconds |
./spec/models/inventory_movement_spec.rb[1:3:3]                                        | passed | 0.1929 seconds  |
./spec/models/inventory_movement_spec.rb[1:4:1:1]                                      | passed | 0.17358 seconds |
./spec/models/inventory_movement_spec.rb[1:4:1:2]                                      | passed | 0.1741 seconds  |
./spec/models/inventory_movement_spec.rb[1:4:2:1]                                      | passed | 0.17312 seconds |
./spec/models/inventory_movement_spec.rb[1:4:2:2]                                      | passed | 0.17326 seconds |
./spec/models/inventory_movement_spec.rb[1:4:3:1]                                      | passed | 0.17332 seconds |
./spec/models/inventory_movement_spec.rb[1:4:3:2]                                      | passed | 0.17334 seconds |
./spec/models/inventory_movement_spec.rb[1:4:4:1]                                      | passed | 0.17323 seconds |
./spec/models/inventory_movement_spec.rb[1:4:4:2]                                      | passed | 0.17329 seconds |
./spec/models/inventory_movement_spec.rb[1:5:1]                                        | passed | 0.1807 seconds  |
./spec/models/inventory_movement_spec.rb[1:5:2]                                        | passed | 0.18992 seconds |
./spec/models/inventory_movement_spec.rb[1:5:3]                                        | passed | 0.18826 seconds |
./spec/models/loyalty_account_spec.rb[1:1:1]                                           | passed | 0.00127 seconds |
./spec/models/loyalty_account_spec.rb[1:1:2]                                           | passed | 0.00119 seconds |
./spec/models/loyalty_account_spec.rb[1:1:3]                                           | passed | 0.00073 seconds |
./spec/models/loyalty_account_spec.rb[1:1:4]                                           | passed | 0.00489 seconds |
./spec/models/loyalty_account_spec.rb[1:2:1]                                           | passed | 0.17433 seconds |
./spec/models/loyalty_account_spec.rb[1:2:2]                                           | passed | 0.17502 seconds |
./spec/models/loyalty_account_spec.rb[1:2:3]                                           | passed | 0.17603 seconds |
./spec/models/loyalty_account_spec.rb[1:2:4]                                           | passed | 0.17568 seconds |
./spec/models/loyalty_account_spec.rb[1:2:5]                                           | passed | 0.18123 seconds |
./spec/models/loyalty_account_spec.rb[1:3:1]                                           | passed | 0.00122 seconds |
./spec/models/loyalty_account_spec.rb[1:4:1:1]                                         | passed | 0.5349 seconds  |
./spec/models/loyalty_account_spec.rb[1:4:2:1]                                         | passed | 0.53464 seconds |
./spec/models/loyalty_account_spec.rb[1:5:1]                                           | failed | 0.17967 seconds |
./spec/models/loyalty_account_spec.rb[1:5:2]                                           | passed | 0.18314 seconds |
./spec/models/loyalty_account_spec.rb[1:6:1]                                           | passed | 0.17862 seconds |
./spec/models/loyalty_account_spec.rb[1:6:2]                                           | passed | 0.17857 seconds |
./spec/models/loyalty_account_spec.rb[1:6:3]                                           | passed | 0.17832 seconds |
./spec/models/loyalty_account_spec.rb[1:7:1]                                           | passed | 0.18038 seconds |
./spec/models/loyalty_account_spec.rb[1:7:2]                                           | passed | 0.18069 seconds |
./spec/models/loyalty_account_spec.rb[1:7:3]                                           | passed | 0.18531 seconds |
./spec/models/loyalty_account_spec.rb[1:7:4]                                           | passed | 0.20373 seconds |
./spec/models/loyalty_account_spec.rb[1:8:1]                                           | passed | 0.18195 seconds |
./spec/models/loyalty_account_spec.rb[1:8:2]                                           | passed | 0.18125 seconds |
./spec/models/loyalty_account_spec.rb[1:8:3]                                           | passed | 0.1801 seconds  |
./spec/models/loyalty_account_spec.rb[1:9:1]                                           | passed | 0.18044 seconds |
./spec/models/loyalty_account_spec.rb[1:9:2]                                           | passed | 0.18143 seconds |
./spec/models/loyalty_account_spec.rb[1:9:3]                                           | passed | 0.18118 seconds |
./spec/models/loyalty_account_spec.rb[1:10:1]                                          | passed | 0.19353 seconds |
./spec/models/loyalty_account_spec.rb[1:10:2]                                          | passed | 0.19922 seconds |
./spec/models/loyalty_account_spec.rb[1:10:3]                                          | passed | 0.19192 seconds |
./spec/models/loyalty_account_spec.rb[1:11:1]                                          | passed | 0.18718 seconds |
./spec/models/loyalty_account_spec.rb[1:12:1]                                          | passed | 0.18054 seconds |
./spec/models/loyalty_account_spec.rb[1:12:2]                                          | passed | 0.1806 seconds  |
./spec/models/loyalty_account_spec.rb[1:12:3]                                          | passed | 0.18211 seconds |
./spec/models/loyalty_transaction_spec.rb[1:1:1]                                       | passed | 0.00108 seconds |
./spec/models/loyalty_transaction_spec.rb[1:1:2]                                       | passed | 0.0008 seconds  |
./spec/models/loyalty_transaction_spec.rb[1:2:1]                                       | passed | 0.0016 seconds  |
./spec/models/loyalty_transaction_spec.rb[1:2:2]                                       | passed | 0.0016 seconds  |
./spec/models/loyalty_transaction_spec.rb[1:2:3]                                       | passed | 0.00769 seconds |
./spec/models/loyalty_transaction_spec.rb[1:2:4]                                       | passed | 0.0015 seconds  |
./spec/models/loyalty_transaction_spec.rb[1:3:1]                                       | passed | 0.00121 seconds |
./spec/models/loyalty_transaction_spec.rb[1:4:1:1]                                     | passed | 0.36221 seconds |
./spec/models/loyalty_transaction_spec.rb[1:4:2:1]                                     | passed | 0.36374 seconds |
./spec/models/loyalty_transaction_spec.rb[1:4:3:1]                                     | passed | 0.36188 seconds |
./spec/models/loyalty_transaction_spec.rb[1:5:1]                                       | passed | 0.17357 seconds |
./spec/models/loyalty_transaction_spec.rb[1:5:2]                                       | passed | 0.17363 seconds |
./spec/models/loyalty_transaction_spec.rb[1:5:3]                                       | passed | 0.17356 seconds |
./spec/models/loyalty_transaction_spec.rb[1:5:4]                                       | passed | 0.17345 seconds |
./spec/models/loyalty_transaction_spec.rb[1:5:5]                                       | passed | 0.17355 seconds |
./spec/models/loyalty_transaction_spec.rb[1:6:1]                                       | passed | 0.17379 seconds |
./spec/models/loyalty_transaction_spec.rb[1:6:2]                                       | passed | 0.17364 seconds |
./spec/models/loyalty_transaction_spec.rb[1:6:3]                                       | passed | 0.17425 seconds |
./spec/models/loyalty_transaction_spec.rb[1:6:4]                                       | passed | 0.17403 seconds |
./spec/models/loyalty_transaction_spec.rb[1:6:5]                                       | passed | 0.1736 seconds  |
./spec/models/loyalty_transaction_spec.rb[1:7:1]                                       | passed | 0.17339 seconds |
./spec/models/loyalty_transaction_spec.rb[1:7:2]                                       | passed | 0.17397 seconds |
./spec/models/loyalty_transaction_spec.rb[1:7:3]                                       | passed | 0.17374 seconds |
./spec/models/loyalty_transaction_spec.rb[1:8:1]                                       | passed | 0.17364 seconds |
./spec/models/loyalty_transaction_spec.rb[1:8:2]                                       | passed | 0.17358 seconds |
./spec/models/loyalty_transaction_spec.rb[1:8:3]                                       | passed | 0.1739 seconds  |
./spec/models/loyalty_transaction_spec.rb[1:9:1]                                       | passed | 0.36233 seconds |
./spec/models/loyalty_transaction_spec.rb[1:9:2]                                       | passed | 0.35536 seconds |
./spec/models/loyalty_transaction_spec.rb[1:9:3]                                       | passed | 0.18161 seconds |
./spec/models/loyalty_transaction_spec.rb[1:10:1:1]                                    | passed | 0.17946 seconds |
./spec/models/loyalty_transaction_spec.rb[1:10:2:1]                                    | passed | 0.17977 seconds |
./spec/models/loyalty_transaction_spec.rb[1:10:3:1]                                    | passed | 0.18017 seconds |
./spec/models/loyalty_transaction_spec.rb[1:10:4:1]                                    | passed | 0.18054 seconds |
./spec/models/marketplace_connection_spec.rb[1:1:1]                                    | passed | 0.00175 seconds |
./spec/models/marketplace_connection_spec.rb[1:1:2]                                    | passed | 0.41103 seconds |
./spec/models/marketplace_connection_spec.rb[1:1:3]                                    | passed | 0.00317 seconds |
./spec/models/marketplace_connection_spec.rb[1:2:1]                                    | passed | 0.00229 seconds |
./spec/models/marketplace_connection_spec.rb[1:2:2]                                    | passed | 0.00206 seconds |
./spec/models/marketplace_connection_spec.rb[1:2:3]                                    | passed | 0.00748 seconds |
./spec/models/marketplace_connection_spec.rb[1:3:1]                                    | passed | 0.00141 seconds |
./spec/models/marketplace_connection_spec.rb[1:4:1:1]                                  | passed | 0.00922 seconds |
./spec/models/marketplace_connection_spec.rb[1:4:2:1]                                  | passed | 0.00984 seconds |
./spec/models/marketplace_connection_spec.rb[1:5:1]                                    | passed | 0.00098 seconds |
./spec/models/marketplace_connection_spec.rb[1:6:1]                                    | passed | 0.00094 seconds |
./spec/models/marketplace_connection_spec.rb[1:6:2]                                    | passed | 0.00098 seconds |
./spec/models/marketplace_connection_spec.rb[1:7:1]                                    | passed | 0.00672 seconds |
./spec/models/marketplace_connection_spec.rb[1:8:1]                                    | passed | 0.01283 seconds |
./spec/models/marketplace_listing_spec.rb[1:1:1]                                       | passed | 0.00183 seconds |
./spec/models/marketplace_listing_spec.rb[1:1:2]                                       | passed | 0.0028 seconds  |
./spec/models/marketplace_listing_spec.rb[1:2:1]                                       | passed | 0.00185 seconds |
./spec/models/marketplace_listing_spec.rb[1:3:1:1]                                     | passed | 0.02662 seconds |
./spec/models/marketplace_listing_spec.rb[1:4:1]                                       | passed | 0.00132 seconds |
./spec/models/marketplace_listing_spec.rb[1:4:2]                                       | passed | 0.00134 seconds |
./spec/models/marketplace_listing_spec.rb[1:5:1]                                       | passed | 0.00132 seconds |
./spec/models/marketplace_listing_spec.rb[1:6:1]                                       | passed | 0.00126 seconds |
./spec/models/marketplace_listing_spec.rb[1:7:1]                                       | passed | 0.01821 seconds |
./spec/models/marketplace_listing_spec.rb[1:8:1]                                       | passed | 0.01266 seconds |
./spec/models/member_account_charge_spec.rb[1:1:1]                                     | passed | 0.00098 seconds |
./spec/models/member_account_charge_spec.rb[1:1:2]                                     | passed | 0.00094 seconds |
./spec/models/member_account_charge_spec.rb[1:1:3]                                     | passed | 0.00113 seconds |
./spec/models/member_account_charge_spec.rb[1:1:4]                                     | passed | 0.00083 seconds |
./spec/models/member_account_charge_spec.rb[1:1:5]                                     | passed | 0.00115 seconds |
./spec/models/member_account_charge_spec.rb[1:2:1]                                     | passed | 0.00152 seconds |
./spec/models/member_account_charge_spec.rb[1:2:2]                                     | passed | 0.00207 seconds |
./spec/models/member_account_charge_spec.rb[1:2:3]                                     | passed | 0.0017 seconds  |
./spec/models/member_account_charge_spec.rb[1:2:4]                                     | passed | 0.35216 seconds |
./spec/models/member_account_charge_spec.rb[1:2:5]                                     | passed | 0.35475 seconds |
./spec/models/member_account_charge_spec.rb[1:2:6]                                     | passed | 0.35239 seconds |
./spec/models/member_account_charge_spec.rb[1:3:1]                                     | passed | 0.00084 seconds |
./spec/models/member_account_charge_spec.rb[1:3:2]                                     | passed | 0.00084 seconds |
./spec/models/member_account_charge_spec.rb[1:4:1]                                     | passed | 0.35844 seconds |
./spec/models/member_account_charge_spec.rb[1:4:2]                                     | passed | 0.35539 seconds |
./spec/models/member_account_charge_spec.rb[1:5:1]                                     | passed | 0.34534 seconds |
./spec/models/member_account_charge_spec.rb[1:5:2]                                     | passed | 0.3451 seconds  |
./spec/models/member_account_charge_spec.rb[1:5:3]                                     | passed | 0.34641 seconds |
./spec/models/member_account_charge_spec.rb[1:6:1]                                     | passed | 0.35524 seconds |
